query_id,metric_name,category,description,timestamp,value,labels
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:30:33Z,412983296.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:31:33Z,3354349568.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:32:33Z,8793649152.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:33:33Z,8793649152.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:34:33Z,8897069056.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:35:33Z,12737900544.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:36:33Z,12737900544.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:37:33Z,16047480832.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:38:33Z,18724761600.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:39:33Z,18724761600.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:40:33Z,18724761600.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:41:33Z,18724761600.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:42:33Z,18724761600.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:43:33Z,18654646272.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:44:33Z,18654646272.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:45:33Z,19862372352.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:46:33Z,23751376896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:47:33Z,23751376896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:48:33Z,23751376896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:49:33Z,23751376896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:50:33Z,23751376896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:51:33Z,21026004992.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:52:33Z,21026004992.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:53:33Z,21026004992.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:54:33Z,21026004992.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:55:33Z,21026004992.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:56:33Z,21498458112.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:57:33Z,21498458112.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:58:33Z,21498458112.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T07:59:33Z,21498458112.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:00:33Z,21498458112.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:01:33Z,21426946048.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:02:33Z,21426946048.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:03:33Z,21426946048.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:04:33Z,20428132352.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:05:33Z,20428132352.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:06:33Z,20428132352.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:07:33Z,22593802240.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:08:33Z,22593802240.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:09:33Z,23672422400.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:10:33Z,23672422400.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:11:33Z,26354896896.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:12:33Z,31078334464.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:13:33Z,31078334464.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:14:33Z,31078334464.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:15:33Z,31078334464.000000,
29,memory_max_total,resources,Max total memory usage over 5-minute windows,2026-01-06T08:16:33Z,31078334464.000000,
