query_id,metric_name,category,description,timestamp,value,labels
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:31:40Z,1400175.300000,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:32:40Z,1400021.266667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:33:40Z,1400460.333333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:34:40Z,1400390.466667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:35:40Z,1400516.633333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:36:40Z,1400041.900000,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:37:40Z,1400035.100000,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:38:40Z,1399734.833333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:39:40Z,1399558.433333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:40:40Z,1399839.966667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:41:40Z,1399684.166667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:42:40Z,1399929.733333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:43:40Z,1399755.966667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:44:40Z,1399758.033333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:45:40Z,1400227.366667,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:46:40Z,1400037.633333,
3,bytes_received_rate,ingestion,"Rate of bytes received by the distributor per second, grouped by status",2026-01-10T00:47:40Z,1399306.366667,
